distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2389,0.00018338681565991408,0.016662891329584036,0.001394023975637896,2.863008676942552,9.02706619963806,4.19310412083186e-05,6.2896566505734e-06,0.0005849999869242321
2428,3.22961743876618e-05,0.0030075273402260963,0.0002448373205399975,0.482777075486297,1.5221960941498562,7.268548017115001e-06,1.0902822661731e-06,0.0001049999976530673
2435,0.0001176565612017354,0.01123303745052831,0.0008894422069194792,1.677671538031743,5.2896982805926065,2.6040900654930198e-05,3.906135257856e-06,0.0003899999912828214
2461,0.00029797583384532603,0.027978890909094122,0.002256861450423827,4.3866796523322735,13.831200724233518,6.669652436768751e-05,1.0004479181918001e-05,0.0009749999782070535
2526,0.0001950158615518806,0.018011660110683107,0.0014797681400522623,2.9588549766362484,9.329269584908927,4.41263604601092e-05,6.6189544919148005e-06,0.0006299999859184038
2568,4.232003438305709e-05,0.0038452826145193926,0.00032169784053182217,0.6606943100636657,2.0831691229933984,9.676394124996599e-06,1.4514592270553998e-06,0.00013499999698251509
2577,6.03620523851059e-05,0.005575037653306676,0.0004580234719209383,0.915836064196934,2.8876310619956196,1.3658159190033799e-05,2.0487240094021998e-06,0.0001949999956414107
2590,5.07511311806114e-05,0.004726114391783865,0.0003847443608485675,0.7586496900498952,2.3920224336640596,1.1422004026895e-05,1.7133007039862999e-06,0.00016499999631196287
2601,0.0001135613194362912,0.010234941868809732,0.0008640004605490175,1.7973900784850896,5.667170815607036,2.6098044728037602e-05,3.9147070216007995e-06,0.00035999999195337356
2625,8.35782263793774e-05,0.007719282904578474,0.0006341863457366838,1.2680807042726776,3.9982583935323963,1.89112973400468e-05,2.8366947822492e-06,0.00026999999396503017
2643,0.0002791715769475492,0.025160898760823922,0.0021240011321830015,4.4185839429425116,13.931794921700629,6.41576932897591e-05,9.623654761435299e-06,0.00088499998021871
2702,0.0002646643835346951,0.024444395864498505,0.002008256761499499,4.01558889686348,12.661151579519256,5.98857749101482e-05,8.9828668104558e-06,0.0008549999808892622
2759,0.0002778613443600694,0.02464190820061019,0.002117675611228825,4.515462486166629,14.237252952638716,6.44928553000358e-05,9.673929163928602e-06,0.0008699999805539862
