distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
1589,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
1620,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
1643,32.00000148,19.00000116,Local,0.004672730399471324,0.42805133761927716,0.03548838944915587,71.92970238939797,226.7943477361598,0.0010628912575602163,0.0001594336996856021,0.0149999996647239
1671,32.00000148,19.00000116,Local,0.004672730399471324,0.42805133761927716,0.03548838944915587,71.92970238939797,226.7943477361598,0.0010628912575602163,0.0001594336996856021,0.0149999996647239
1672,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
1694,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
1699,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
1725,32.00000148,34.00000092,Local,0.00383132326734068,0.36298120222171426,0.027266014445180765,53.392947952410104,168.3479662829199,0.0009013329959931732,0.000135199966016757,0.0149999996647239
1884,32.00000148,30.000002400000003,Local,0.004114239938024127,0.3916367389566127,0.03010208286673603,57.79686558357044,182.23351676972368,0.0009411289778010658,0.0001411693588244863,0.0149999996647239
1916,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
1992,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
2120,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
2186,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
2237,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
2254,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
2281,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
2282,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2321,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
2377,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
2398,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2433,32.00000148,17.000000280000002,Trunk,0.005774863699272364,0.4914441539398913,0.03784830833115262,76.85073131559771,242.31036593579051,0.0014560051627443493,0.00021840080042001913,0.0149999996647239
2457,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2478,32.00000148,14.00000076,Trunk,0.006216935943097606,0.5218988353912998,0.040243355930110455,81.6484114167366,257.43745286409427,0.0015848892962677988,0.00023773342528442924,0.0149999996647239
2501,32.00000148,17.000000280000002,Trunk,0.005774863699272364,0.4914441539398913,0.03784830833115262,76.85073131559771,242.31036593579051,0.0014560051627443493,0.00021840080042001913,0.0149999996647239
2583,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2675,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2746,32.00000148,14.00000076,Trunk,0.006216935943097606,0.5218988353912998,0.040243355930110455,81.6484114167366,257.43745286409427,0.0015848892962677988,0.00023773342528442924,0.0149999996647239
2758,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
